#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
GNAL	ADRB2	1851667	1848724	ENSP00000334051	ENSP00000305372	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.048	0.801
BDNF	EGR1	1861075	1843543	ENSP00000414303	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913	0.913
CRY2	CSNK1D	1860621	1850645	ENSP00000406751	ENSP00000324464	0.000	0.000	0.000	0.000	0.000	0.217	0.800	0.498	0.914
DFNB31	DGKI	1854174	1847128	ENSP00000354623	ENSP00000288490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.440	0.440
GABBR2	GLRA2	1844694	1842690	ENSP00000259455	ENSP00000218075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.640	0.640
NCAM1	GFAP	1850053	1844225	ENSP00000318472	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
HLA-A	NCAM1	1856558	1850053	ENSP00000366005	ENSP00000318472	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.581	0.956
HLA-A	HLA-C	1856558	1856460	ENSP00000366005	ENSP00000365402	0.000	0.000	0.000	0.983	0.000	0.000	0.900	0.582	0.900
GRM3	DRD2	1854350	1854237	ENSP00000355316	ENSP00000354859	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.370	0.934
AGT	LEP	1854424	1849557	ENSP00000355627	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.706	0.706
HTR1A	GALR3	1849859	1843944	ENSP00000316244	ENSP00000249041	0.000	0.000	0.000	0.638	0.000	0.000	0.900	0.200	0.906
GRM8	GALR3	1852779	1843944	ENSP00000344173	ENSP00000249041	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
AGT	EGR3	1854424	1850005	ENSP00000355627	ENSP00000318057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.688	0.688
CREB1	EGR3	1859295	1850005	ENSP00000387699	ENSP00000318057	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.603	0.603
DRD3	ADRA2A	1857726	1846654	ENSP00000373169	ENSP00000280155	0.000	0.000	0.000	0.825	0.000	0.000	0.900	0.361	0.905
GABRD	GLRA2	1856897	1842690	ENSP00000367848	ENSP00000218075	0.000	0.000	0.000	0.881	0.000	0.000	0.540	0.184	0.548
GABRG2	GABRG1	1860865	1847575	ENSP00000410732	ENSP00000295452	0.000	0.000	0.000	0.979	0.000	0.000	0.540	0.784	0.547
HNF4A	EGFR	1849587	1846445	ENSP00000312987	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.507	0.507
ATP1A2	AANAT	1854129	1844016	ENSP00000354490	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.405
HLA-DRB1	FYN	1853944	1853081	ENSP00000353099	ENSP00000346671	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GSTM1	GSTZ1	1849425	1842600	ENSP00000311469	ENSP00000216465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.664	0.664
MCHR2	KNG1	1846744	1845668	ENSP00000281806	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
BDKRB2	HTR5A	1848988	1847093	ENSP00000307713	ENSP00000287907	0.000	0.000	0.000	0.632	0.000	0.000	0.900	0.000	0.900
HTR1B	GAL	1855143	1845782	ENSP00000358963	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.357	0.932
CREB1	CRHR1	1859295	1858593	ENSP00000387699	ENSP00000381333	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.890	0.890
COMT	GAD1	1854135	1853649	ENSP00000354511	ENSP00000350928	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.450
ACE	APOE	1847260	1844127	ENSP00000290866	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.725
NCAM1	IL2	1850053	1843096	ENSP00000318472	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.961	0.961
ADCYAP1	ADORA2A	1860929	1851902	ENSP00000411658	ENSP00000336630	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.054	0.901
CHRNE	CHRNA6	1847438	1846490	ENSP00000293780	ENSP00000276410	0.000	0.000	0.000	0.867	0.000	0.000	0.720	0.123	0.723
EGR1	MAPK1	1843543	1842512	ENSP00000239938	ENSP00000215832	0.000	0.000	0.000	0.000	0.000	0.149	0.900	0.612	0.964
GLRA1	GABRG1	1860926	1847575	ENSP00000411593	ENSP00000295452	0.000	0.000	0.000	0.861	0.000	0.000	0.540	0.398	0.563
MMP9	ERBB3	1855661	1845918	ENSP00000361405	ENSP00000267101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.890
CNR1	GRIA1	1855040	1846982	ENSP00000358511	ENSP00000285900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.459	0.459
ADCYAP1R1	AVP	1858376	1857196	ENSP00000379514	ENSP00000369647	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.160	0.912
CRY2	AANAT	1860621	1844016	ENSP00000406751	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.562	0.562
AKTIP	AKT1	1858215	1846136	ENSP00000378152	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.865	0.940
GLRA1	GAD2	1860926	1844680	ENSP00000411593	ENSP00000259271	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.584	0.584
CSF2RB	LEP	1858897	1849557	ENSP00000384053	ENSP00000312652	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.047	0.801
CAMK2B	GRIA2	1858327	1845544	ENSP00000379098	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.509	0.897
HTR5A	KNG1	1847093	1845668	ENSP00000287907	ENSP00000265023	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.194	0.915
HTR7	LHCGR	1852055	1847515	ENSP00000337949	ENSP00000294954	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.179	0.914
APOD	APOB	1852905	1843345	ENSP00000345179	ENSP00000233242	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.596	0.596
DRD3	ADORA3	1857726	1855085	ENSP00000373169	ENSP00000358730	0.000	0.000	0.000	0.633	0.000	0.000	0.900	0.144	0.903
CRHR1	DLG1	1858593	1852968	ENSP00000381333	ENSP00000345731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.826	0.826
KCNQ3	CHRM1	1857782	1848849	ENSP00000373648	ENSP00000306490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.407	0.407
GRIA1	GRM6	1846982	1843281	ENSP00000285900	ENSP00000231188	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.601	0.601
DRD3	HTR1A	1857726	1849859	ENSP00000373169	ENSP00000316244	0.000	0.000	0.000	0.837	0.000	0.000	0.900	0.685	0.910
CREBBP	HES1	1845124	1843312	ENSP00000262367	ENSP00000232424	0.000	0.000	0.000	0.000	0.000	0.149	0.900	0.061	0.913
ADCYAP1	MC5R	1860929	1850008	ENSP00000411658	ENSP00000318077	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GNRHR	GPR50	1843089	1842700	ENSP00000226413	ENSP00000218316	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.411	0.412
ADORA2A	DRD5	1851902	1848813	ENSP00000336630	ENSP00000306129	0.000	0.000	0.000	0.691	0.000	0.000	0.900	0.332	0.909
GABRA3	GABRA2	1855218	1853367	ENSP00000359334	ENSP00000348897	0.000	0.000	0.000	0.977	0.000	0.000	0.900	0.590	0.901
GABRD	GLRB	1856897	1845545	ENSP00000367848	ENSP00000264428	0.000	0.000	0.000	0.830	0.000	0.000	0.540	0.265	0.558
GABRQ	GABRA4	1855216	1845523	ENSP00000359329	ENSP00000264318	0.000	0.000	0.000	0.778	0.000	0.000	0.540	0.464	0.585
MTNR1A	MTNR1B	1848453	1844486	ENSP00000302811	ENSP00000257068	0.000	0.000	0.000	0.968	0.000	0.812	0.900	0.869	0.980
GPX1	CAT	1860659	1843587	ENSP00000407375	ENSP00000241052	0.000	0.000	0.000	0.000	0.141	0.000	0.000	0.907	0.916
FZD9	GSK3A	1852976	1842910	ENSP00000345785	ENSP00000222330	0.000	0.000	0.000	0.000	0.000	0.220	0.000	0.391	0.504
GRIK1	GRIA3	1858771	1845529	ENSP00000382791	ENSP00000264357	0.000	0.000	0.000	0.892	0.000	0.000	0.540	0.643	0.571
CHRNA5	CHRNB3	1848079	1847198	ENSP00000299565	ENSP00000289957	0.000	0.000	0.000	0.975	0.000	0.000	0.720	0.814	0.725
DGCR6	GNB1L	1851376	1851330	ENSP00000331681	ENSP00000331313	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.462	0.462
CHRM4	GALR1	1860789	1848096	ENSP00000409378	ENSP00000299727	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.073	0.903
CHRNG	CREM	1857827	1845738	ENSP00000374145	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.598	0.598
CCK	HTR2B	1851885	1844597	ENSP00000335657	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.243	0.921
GABRG2	GABRA5	1860865	1851869	ENSP00000410732	ENSP00000335592	0.000	0.000	0.000	0.900	0.000	0.082	0.900	0.683	0.910
IGF1	EGR1	1848439	1843543	ENSP00000302665	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.886	0.886
MMP9	EGR1	1855661	1843543	ENSP00000361405	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896	0.896
DRD2	CYP2D6	1854237	1854039	ENSP00000354859	ENSP00000353820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.505	0.505
ANKK1	GABRA6	1848872	1846394	ENSP00000306678	ENSP00000274545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.561	0.561
INPP1	IMPA2	1850736	1846069	ENSP00000325423	ENSP00000269159	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.523	0.950
NCOA2	HMGCS2	1860191	1855015	ENSP00000399968	ENSP00000358414	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CYP3A4	HSD11B1	1852052	1844918	ENSP00000337915	ENSP00000261465	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.228	0.919
MMP9	ATF2	1855661	1845482	ENSP00000361405	ENSP00000264110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.406
CACNA2D4	CACNG2	1857562	1848138	ENSP00000372169	ENSP00000300105	0.000	0.000	0.000	0.000	0.000	0.000	0.720	0.196	0.765
EGFR	IL4	1846445	1843288	ENSP00000275493	ENSP00000231449	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.420
CAMKK2	CAMK1	1849573	1844440	ENSP00000312741	ENSP00000256460	0.000	0.000	0.000	0.755	0.000	0.812	0.000	0.682	0.843
GRIN1	ERBB4	1855505	1852571	ENSP00000360608	ENSP00000342235	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.160	0.620
GABRR3	GABRA3	1864603	1855218	ENSP00000471569	ENSP00000359334	0.000	0.000	0.000	0.797	0.000	0.000	0.540	0.478	0.582
GABRA2	GLRB	1853367	1845545	ENSP00000348897	ENSP00000264428	0.000	0.000	0.000	0.796	0.000	0.000	0.540	0.451	0.580
ARNTL2	BHLHE41	1845873	1843637	ENSP00000266503	ENSP00000242728	0.000	0.000	0.000	0.000	0.000	0.101	0.000	0.395	0.433
HSPA4	CAT	1848476	1843587	ENSP00000302961	ENSP00000241052	0.000	0.000	0.000	0.000	0.112	0.000	0.000	0.688	0.711
HTR7	GAL	1852055	1845782	ENSP00000337949	ENSP00000265643	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.586	0.586
HSPA4	EGFR	1848476	1846445	ENSP00000302961	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.904	0.000	0.243	0.924
IL6	CAT	1844631	1843587	ENSP00000258743	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.582	0.582
FMN1	AKT1	1851652	1846136	ENSP00000333950	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
GNG2	FZD2	1851723	1850594	ENSP00000334448	ENSP00000323901	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.074	0.903
CSNK1E	YWHAE	1853917	1845524	ENSP00000352929	ENSP00000264335	0.000	0.000	0.000	0.000	0.069	0.168	0.900	0.055	0.917
ADCYAP1R1	ADM	1858376	1846549	ENSP00000379514	ENSP00000278175	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.105	0.906
GABRR3	GLRA2	1864603	1842690	ENSP00000471569	ENSP00000218075	0.000	0.000	0.000	0.858	0.000	0.000	0.540	0.245	0.553
CACNB2	CHRNE	1850200	1847438	ENSP00000320025	ENSP00000293780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.564	0.564
AKT1	IL6	1846136	1844631	ENSP00000270202	ENSP00000258743	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.949	0.949
CHRM4	MCHR2	1860789	1846744	ENSP00000409378	ENSP00000281806	0.000	0.000	0.000	0.640	0.000	0.000	0.900	0.073	0.901
GRIN3A	GRIA1	1854310	1846982	ENSP00000355155	ENSP00000285900	0.000	0.000	0.000	0.640	0.000	0.092	0.720	0.687	0.799
HTR1B	MCHR2	1855143	1846744	ENSP00000358963	ENSP00000281806	0.000	0.000	0.000	0.643	0.000	0.000	0.900	0.131	0.903
GABBR1	GLRA3	1856594	1846360	ENSP00000366233	ENSP00000274093	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.632	0.632
BCL2	NCAM1	1851168	1850053	ENSP00000329623	ENSP00000318472	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.566	0.566
CLINT1	GABRA6	1861807	1846394	ENSP00000429824	ENSP00000274545	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.400	0.400
ACHE	CAT	1848506	1843587	ENSP00000303211	ENSP00000241052	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.668	0.668
ADRA2C	CHRM2	1859088	1850196	ENSP00000386069	ENSP00000319984	0.000	0.000	0.000	0.731	0.000	0.000	0.900	0.234	0.905
APP	APOE	1846936	1844127	ENSP00000284981	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.812	0.000	0.723	0.945
GRIA2	GRIA3	1845544	1845529	ENSP00000264426	ENSP00000264357	0.000	0.000	0.000	0.982	0.000	0.812	0.720	0.870	0.946
GPX1	GCLM	1860659	1855202	ENSP00000407375	ENSP00000359258	0.000	0.000	0.000	0.000	0.125	0.000	0.000	0.532	0.573
GNG2	BDKRB2	1851723	1848988	ENSP00000334448	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
HTR1B	GALR3	1855143	1843944	ENSP00000358963	ENSP00000249041	0.000	0.000	0.000	0.628	0.000	0.000	0.900	0.000	0.900
IL23R	IL2	1850338	1843096	ENSP00000321345	ENSP00000226730	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.181	0.829
CHRM4	MTNR1B	1860789	1844486	ENSP00000409378	ENSP00000257068	0.000	0.000	0.000	0.643	0.000	0.000	0.900	0.376	0.912
COMT	HTR2C	1854135	1846478	ENSP00000354511	ENSP00000276198	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.499
DRD2	GALR1	1854237	1848096	ENSP00000354859	ENSP00000299727	0.000	0.000	0.000	0.644	0.000	0.000	0.900	0.104	0.902
GRIN2C	GRIK5	1847389	1845238	ENSP00000293190	ENSP00000262895	0.000	0.000	0.000	0.633	0.000	0.000	0.540	0.662	0.649
MUC1	ESR1	1854790	1842435	ENSP00000357380	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.576	0.000	0.581	0.814
FOXO3	EGFR	1852227	1846445	ENSP00000339527	ENSP00000275493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.549	0.549
IL10	CTLA4	1860958	1848585	ENSP00000412237	ENSP00000303939	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.722	0.722
HLA-C	IL23R	1856460	1850338	ENSP00000365402	ENSP00000321345	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
IL10	IL23R	1860958	1850338	ENSP00000412237	ENSP00000321345	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.266	0.846
CREB1	MTNR1A	1859295	1848453	ENSP00000387699	ENSP00000302811	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.433	0.433
DRD1	GHRH	1850948	1843462	ENSP00000327652	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GHRH	ESR1	1843462	1842435	ENSP00000237527	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.419	0.418
GNAL	DRD5	1851667	1848813	ENSP00000334051	ENSP00000306129	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.197	0.832
GABRA2	GABRP	1853367	1845718	ENSP00000348897	ENSP00000265294	0.000	0.000	0.000	0.815	0.000	0.000	0.540	0.505	0.581
DRD2	CHRM2	1854237	1850196	ENSP00000354859	ENSP00000319984	0.000	0.000	0.000	0.717	0.000	0.000	0.900	0.434	0.911
GNG2	APP	1851723	1846936	ENSP00000334448	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
ADRA2A	ADCY3	1846654	1844803	ENSP00000280155	ENSP00000260600	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
CHRNE	CHRNA1	1847438	1844839	ENSP00000293780	ENSP00000261007	0.000	0.000	0.000	0.822	0.065	0.576	0.540	0.742	0.827
ARNTL2	CREM	1845873	1845738	ENSP00000266503	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
DRD3	CYP2D6	1857726	1854039	ENSP00000373169	ENSP00000353820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
GRM3	HTR5A	1854350	1847093	ENSP00000355316	ENSP00000287907	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.097	0.905
FOXP2	NCOR2	1859126	1858893	ENSP00000386200	ENSP00000384018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.617	0.617
GABRG2	GABRA1	1860865	1842192	ENSP00000410732	ENSP00000023897	0.000	0.000	0.000	0.909	0.000	0.109	0.900	0.843	0.914
CCK	AGTR1	1851885	1846323	ENSP00000335657	ENSP00000273430	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.180	0.914
GABRA2	GLRA2	1853367	1842690	ENSP00000348897	ENSP00000218075	0.000	0.000	0.000	0.861	0.000	0.000	0.540	0.400	0.563
GALR3	MCHR1	1843944	1843943	ENSP00000249041	ENSP00000249016	0.000	0.000	0.000	0.698	0.000	0.000	0.900	0.041	0.900
CNR1	CRH	1855040	1846502	ENSP00000358511	ENSP00000276571	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.889
GABRA5	GABRB3	1851869	1848038	ENSP00000335592	ENSP00000299267	0.000	0.000	0.000	0.852	0.000	0.076	0.900	0.885	0.916
HTR1F	BDKRB1	1850496	1842613	ENSP00000322924	ENSP00000216629	0.000	0.000	0.000	0.635	0.000	0.000	0.900	0.000	0.900
CNTF	CHAT	1854361	1851961	ENSP00000355370	ENSP00000337103	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.636	0.636
EGF	ADAM10	1845705	1844789	ENSP00000265171	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRR2	GABRP	1859084	1845718	ENSP00000386029	ENSP00000265294	0.000	0.000	0.000	0.875	0.000	0.000	0.540	0.482	0.566
GRM7	GALR1	1853578	1848096	ENSP00000350348	ENSP00000299727	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
DPYSL2	CACNA1C	1849191	1845866	ENSP00000309539	ENSP00000266376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.813	0.813
AGTR1	MCHR1	1846323	1843943	ENSP00000273430	ENSP00000249016	0.000	0.000	0.000	0.724	0.000	0.000	0.900	0.071	0.900
IGF1	GNRH1	1848439	1846491	ENSP00000302665	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.632	0.632
EGFR	HTR2B	1846445	1844597	ENSP00000275493	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
CHRNA5	GABBR2	1848079	1844694	ENSP00000299565	ENSP00000259455	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.493	0.493
HTR7	AANAT	1852055	1844016	ENSP00000337949	ENSP00000250615	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.503
HSD11B1	APOE	1844918	1844127	ENSP00000261465	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.472	0.472
GNG2	GNB3	1851723	1843188	ENSP00000334448	ENSP00000229264	0.000	0.000	0.000	0.000	0.000	0.256	0.000	0.408	0.540
CSNK1E	NDE1	1853917	1852988	ENSP00000352929	ENSP00000345892	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GRM2	GRIA2	1858262	1845544	ENSP00000378492	ENSP00000264426	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.455	0.455
AGT	CREM	1854424	1845738	ENSP00000355627	ENSP00000265372	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.721	0.721
DNMT1	HSPA4	1853859	1848476	ENSP00000352516	ENSP00000302961	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.076	0.586
ARHGEF7	INPP5B	1856369	1855808	ENSP00000364893	ENSP00000362115	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.101	0.906
AKAP13	ESR1	1854199	1842435	ENSP00000354718	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.566	0.000	0.228	0.650
GRM3	GRIA4	1854350	1846800	ENSP00000355316	ENSP00000282499	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.583	0.583
ADCYAP1R1	MC5R	1858376	1850008	ENSP00000379514	ENSP00000318077	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.115	0.907
CHRFAM7A	AKT1	1848106	1846136	ENSP00000299847	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.831	0.831
HTR3A	HTR2B	1853212	1844597	ENSP00000347754	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.789	0.789
GABRR1	GRIN2D	1860984	1845322	ENSP00000412673	ENSP00000263269	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.432	0.432
CACNA1B	CACNA1C	1855467	1845866	ENSP00000360406	ENSP00000266376	0.000	0.000	0.000	0.736	0.000	0.000	0.720	0.832	0.781
IL2	IL2RB	1843096	1842567	ENSP00000226730	ENSP00000216223	0.000	0.000	0.000	0.000	0.000	0.991	0.900	0.704	0.999
BCR	AKT1	1848539	1846136	ENSP00000303507	ENSP00000270202	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930	0.930
GABBR2	GABRA1	1844694	1842192	ENSP00000259455	ENSP00000023897	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.405	0.405
HTR1B	GRM3	1855143	1854350	ENSP00000358963	ENSP00000355316	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.169	0.913
GRM7	GALR3	1853578	1843944	ENSP00000350348	ENSP00000249041	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.063	0.902
BDKRB2	ADRA1B	1848988	1848870	ENSP00000307713	ENSP00000306662	0.000	0.000	0.000	0.645	0.000	0.000	0.900	0.000	0.900
ADCY2	BDKRB2	1852643	1848988	ENSP00000342952	ENSP00000307713	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
GABRQ	GABRA6	1855216	1846394	ENSP00000359329	ENSP00000274545	0.000	0.000	0.000	0.834	0.000	0.000	0.540	0.431	0.571
CHRM4	HTR1A	1860789	1849859	ENSP00000409378	ENSP00000316244	0.000	0.000	0.000	0.772	0.000	0.000	0.900	0.211	0.904
ADCYAP1	GHRH	1860929	1843462	ENSP00000411658	ENSP00000237527	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.655	0.964
ADRB1	ADORA2B	1854995	1848647	ENSP00000358301	ENSP00000304501	0.000	0.000	0.000	0.747	0.000	0.000	0.900	0.058	0.900
CRHR1	GRM5	1858593	1848814	ENSP00000381333	ENSP00000306138	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.476	0.476
GLRA1	GABRD	1860926	1856897	ENSP00000411593	ENSP00000367848	0.000	0.000	0.000	0.860	0.000	0.000	0.540	0.299	0.557
GNG2	AVPR1A	1851723	1848027	ENSP00000334448	ENSP00000299178	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.104	0.906
DRD3	DTNBP1	1857726	1852490	ENSP00000373169	ENSP00000341680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.457	0.457
DRD3	CHRM2	1857726	1850196	ENSP00000373169	ENSP00000319984	0.000	0.000	0.000	0.710	0.000	0.000	0.900	0.324	0.908
HTR1F	CHRM2	1850496	1850196	ENSP00000322924	ENSP00000319984	0.000	0.000	0.000	0.729	0.000	0.000	0.900	0.141	0.902
GRIP1	CREBBP	1858557	1845124	ENSP00000381098	ENSP00000262367	0.000	0.000	0.000	0.000	0.000	0.576	0.900	0.376	0.971
AVPR1A	HTR2B	1848027	1844597	ENSP00000299178	ENSP00000258400	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.050	0.900
KCNQ3	KCNJ3	1857782	1847534	ENSP00000373648	ENSP00000295101	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.554	0.554
ABCB1	EGR1	1845794	1843543	ENSP00000265724	ENSP00000239938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.837	0.838
CHRNB2	ACHE	1854806	1848506	ENSP00000357461	ENSP00000303211	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.451	0.451
ABCB1	ESR1	1845794	1842435	ENSP00000265724	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.416	0.416
GALR1	MCHR1	1848096	1843943	ENSP00000299727	ENSP00000249016	0.000	0.000	0.000	0.733	0.070	0.000	0.900	0.168	0.906
CCK	CCKAR	1851885	1847590	ENSP00000335657	ENSP00000295589	0.000	0.000	0.000	0.000	0.000	0.812	0.900	0.987	0.999
HSD11B1	AKR1D1	1844918	1843626	ENSP00000261465	ENSP00000242375	0.088	0.000	0.000	0.000	0.000	0.000	0.900	0.588	0.959
GRM3	DLG1	1854350	1852968	ENSP00000355316	ENSP00000345731	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.693	0.694
ADRA2C	CNR2	1859088	1856124	ENSP00000386069	ENSP00000363596	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.900
NDUFB6	MT-CYB	1857107	1854146	ENSP00000369176	ENSP00000354554	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.124	0.908
GRIK1	CACNG5	1858771	1848490	ENSP00000382791	ENSP00000303092	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.161	0.597
ADCYAP1	GNRH1	1860929	1846491	ENSP00000411658	ENSP00000276414	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.806	0.806
